"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",144.4
"Dissident",155.6
"Education",49.2
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",222.1
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",95.2
"Labor",65.2
"Labor NGOs",0
"Legal",0
"Media",61.2
"Military",107.2
"Military Intelligence",60.2
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",70.2
"Social",60.3
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
