"TSectors","Intensity"
"Business",14
"Criminals",0
"Defense",0
"Dissident",23
"Education",14
"Elite",18
"Executive",0
"Executive Office",11.2
"General Population",42.6
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",13
"Medical",0
"Military",90.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",28
"Protestors",39
"Provincial",0
"Radicals",0
"Rebel",64
"Separatists",0
"Shia",0
"Social",84
"Unidentified Forces",0
