"TSectors","Intensity"
"Business",0
"Criminals",7
"Defense",0
"Dissident",71
"Education",0
"Elite",4
"Executive",0
"Executive Office",0
"General Population",0
"Government",126.4
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Muslim",0
"National Religious",25
"Nongovernmental Organization (International)",24
"Nongovernmental Organizations",0
"Police",21.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Separatists",53
"Shia",0
"Social",169
"Unidentified Forces",55.6
