"TSectors","Intensity"
"(National) Minor Party",64.4
"Air Force",0
"Army",0
"Business",35.4
"Center Right",0
"Centrist",54.4
"Criminals",147.4
"Dissident",32.4
"Education",55.4
"Executive",62.3
"General Population",533.4
"Government",116.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",45.6
"International Religious",29
"Labor",32.4
"Local",0
"Media",33.4
"Medical",0
"Military",140.3
"Muslim",41.4
"National Religious",0
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",72.3
"Police",22.4
"Protestors",0
"Provincial",0
"Radicals",20.4
"Rebel",0
"Social",234.4
"Unidentified Forces",144.7
