"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",0
"Dissident",78.7
"Education",48.7
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",37.4
"Government",7.5
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",65.7
"Military",82.7
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",0
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
