"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",2
"Center Right",0
"Communist",15
"Criminals",15
"Dissident",37.1
"Education",0
"Elite",21.5
"Energy Ministry",5
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",0
"Government",52.7
"Human Rights IGOs",0
"Ideological",0
"Insurgents",45
"Judicial",0
"Labor",0
"Legal",0
"Local",0
"Media",0
"Medical",0
"Military",28
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",5
"Police",176.2
"Protestors",23
"Provincial",0
"Rebel",25
"Social",93
"Transportation Business",0
"Unidentified Forces",5
