"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",36.4
"Criminals",0
"Defense",26.4
"Dissident",0
"Education",0
"Elite",0
"Executive",24.4
"General Population",217
"Government",94.5
"Intelligence Ministry",0
"Interior",29.4
"International Religious",50
"Judicial",0
"Kurd (Ethnic Group)",22.8
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",25.4
"Medical",0
"Military",116.6
"Muslim",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",28.9
"Police",0
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",225.2
"Sunni",0
"Unidentified Forces",40.4
