"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",0
"Dissident",100.5
"Education",17.5
"Exiles",0
"Food Ministry",0
"General Population",388.2
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",0
"Medical",15.5
"Military",15.5
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",15.7
"Police",29.6
"Protestors",33.5
"Provincial Party",18.5
"Radicals",0
"Rebel",0
"Refugees",15.5
"Social",391.9
"Unidentified Forces",0
