"TSectors","Intensity"
"(National) Minor Party",56.3
"Air Force",0
"Army",0
"Business",63.8
"Center Right",35.9
"Centrist",0
"Criminals",90.7
"Dissident",58.3
"Education",53.3
"Executive",0
"General Population",235.2
"Government",129.9
"Human Rights IGOs",0
"Human Rights NGOs",58.3
"Insurgents",63.3
"International Ethnic",0
"International Religious",44.8
"Labor",59.3
"Local",0
"Media",70.3
"Medical",0
"Military",88.5
"Muslim",72.9
"National Religious",46.3
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",57.3
"Parties",52.3
"Police",0
"Protestors",53.9
"Provincial",0
"Radicals",57.3
"Rebel",0
"Social",57.3
"Unidentified Forces",97.4
