"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Criminals",15.8
"Defense",0
"Dissident",48.8
"Education",0
"Far Left",0
"Far Right",0
"General Population",69
"Government",69.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",18.8
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",20.8
"Local",15.8
"Marines",0
"Media",0
"Medical",0
"Military",0
"Municipal",37.8
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",32.6
"Police",0
"Protestors",0
"Provincial",3.4
"Rebel",20.8
"Social",148.6
"South American Indigenous",0
"Unidentified Forces",0
