"TSectors","Intensity"
"Army",13.6
"Business",16.5
"Center Left",27
"Christian",0
"Criminals",87.9
"Dissident",0
"Education",23
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",60.6
"Government",55.1
"Government Major Party (In Government)",18.1
"Human Rights NGOs",0
"Insurgents",0
"International Religious",0
"Labor",29
"Lower House",0
"Medical",12.6
"Military",0
"Military Intelligence",0
"Muslim",16.6
"National Religious",21
"Parties",35.3
"Police",136.1
"Protestors",29
"Radicals",0
"Rebel",0
"Separatists",0
"Social",243.2
"State Owned Enterprises",0
"State-Owned Heavy Industrial",0
"Unidentified Forces",60.4
