"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",24
"Dissident",40
"Education",14
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",74.6
"Government",0
"Human Rights IGOs",21
"Human Rights NGOs",0
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",22
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",0
"Military Intelligence",0
"National",14
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",19
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",47.9
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
