"TSectors","Intensity"
"Agriculture",0
"Business",38.2
"Catholic",0
"Criminals",76.1
"Dissident",0
"Education",20.2
"Exiles",0
"Food Ministry",0
"General Population",665.000000000001
"Government",47
"Heavy Industrial",25.2
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",22.2
"Intelligence Ministry",0
"Jewish",0
"Labor",1.2
"Labor Ministry",0
"Media",38.8
"Medical",0
"Military",23.2
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",22.2
"Police",143.8
"Protestors",0
"Provincial Party",28.2
"Radicals",0
"Rebel",22.2
"Refugees",10.3
"Social",0.199999999999999
"Unidentified Forces",26.2
