"TSectors","Intensity"
"Agricultural",75.4
"Army",54.4
"Banned Parties",0
"Center Left",55.4
"Criminals",0
"Dissident",126.4
"Education",37.8
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",49.8
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",53.4
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",55.4
"Labor NGOs",0
"Legal",53.4
"Media",65.9
"Military",54.6
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",53.4
"Protestors",51.4
"Radicals",0
"Radio News",0
"Rebel",0
"Social",84.9
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",0
