"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",7
"Center Right",0
"Communist",0
"Criminals",177
"Dissident",182
"Education",0
"Elite",13.6
"Energy Ministry",0
"Entertainment",0
"Ethnic NGOs",0
"Exiles",0
"General Population",249
"Government",43.1
"Human Rights IGOs",0
"Ideological",0
"Insurgents",0
"Judicial",5
"Labor",0
"Legal",10.4
"Local",0
"Media",0
"Medical",0
"Military",18
"Municipal",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",3
"Police",0
"Protestors",0
"Provincial",0
"Rebel",0
"Social",0
"Transportation Business",0
"Unidentified Forces",8
