"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",0
"Dissident",72
"Education",0
"Elite",0
"Executive",1
"Executive Office",0
"Exiles",0
"Foreign Ministry",0
"General Population",257.6
"Government",11.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",7
"Insurgents",0
"Interior",0
"International Religious",48
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Media",0
"Medical",0
"Military",189.5
"Muslim",63
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",5
"Police",0
"Protestors",0
"Rebel",145.6
"Refugees",5
"Social",10
"Unidentified Forces",55.4
