"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Business",0
"Criminals",587
"Dissident",0
"Education",0
"General Population",0
"Government",1640.2
"Government Major Party (In Government)",58.6
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",104.1
"Insurgents",5
"International Religious",94.5
"Kashmiri",4
"Labor",0
"Legislative",0
"Media",0
"Medical",93.5
"Military",0
"Muslim",4
"National Religious",0
"Nongovernmental Organization (International)",74.1
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",211.8
"Parties",0.100000000000001
"Police",0
"Protestors",117.6
"Radicals",43.5
"Rebel",49.4
"Separatists",121.2
"Sikh",0
"Social",6997.20000000001
"Unidentified Forces",38
