"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",4
"Criminals",9
"Dissident",74.6
"Education",0
"General Population",41.8
"Government",54.7
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0.2
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",1.2
"Labor",4
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Print News",0
"Protestors",10
"Provincial",0
"Rebel",35
"Refugees",15.6
"Social",111.6
"Unidentified Forces",0
"Women",0
