"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",0
"Communist",0
"Criminals",0
"Dissident",52.2
"Education",13.2
"Environment Ministry",0
"General Population",0
"Government",271.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",73.4
"Media",29.2
"Medical",0
"Military",16.3
"Municipal",0
"Nationalist",186.2
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",0
"Protestors",241.2
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",233.5
"Transportation Business",0
"Unidentified Forces",0
"Women",0
