"TSectors","Intensity"
"(National) Major Party",0
"Army",0
"Business",0
"Criminals",0
"Dissident",219.2
"Education",0
"Executive",6
"Fundamentalist",0
"General Population",0
"Government",418
"Ideological",0
"Insurgents",36
"Intelligence Ministry",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",38
"National Religious",0
"Nongovernmental Organizations",0
"Parties",17
"Police",162
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Social",315.6
"Sunni",193.8
"Unidentified Forces",25.4
