"TSectors","Intensity"
"Business",16.8
"Criminals",19.2
"Defense",0
"Dissident",8
"Education",0
"Elite",0
"Executive",0
"Executive Office",2.8
"General Population",175.4
"Government",12
"Human Rights IGOs",2.2
"Human Rights NGOs",0
"Insurgents",10.6
"Intelligence Ministry",0
"International Dissident",0
"International Radicals",0
"International Religious",34.2
"Labor",0
"Local",0
"Media",15.2
"Medical",0
"Military",40.6
"Muslim",9.3
"National Religious",0
"Nongovernmental Organization (International)",3.2
"Nongovernmental Organizations",0
"Police",7.2
"Protestors",0
"Provincial",19.2
"Radicals",9.2
"Rebel",190.2
"Separatists",0
"Shia",0
"Social",119.3
"Unidentified Forces",125.2
