"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",0
"Dissident",64.7
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",752
"Government",102
"Heavy Industrial",18.3
"Human Rights IGOs",16.3
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",30
"Labor Ministry",0
"Media",0
"Medical",12.3
"Military",4.2
"Military Intelligence",0
"Muslim",0
"National Religious",20.3
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",8.3
"Police",55.3
"Protestors",0
"Provincial Party",0
"Radicals",0
"Rebel",0
"Refugees",35.3
"Social",14.7
"Unidentified Forces",0
