"TSectors","Intensity"
"(National) Minor Party",40.6
"Agricultural",0
"Business",36.1
"Communist",0
"Criminals",40.4
"Dissident",61.4
"Education",0
"Environment Ministry",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",35.1
"Legislative",22.8
"Media",42.6
"Medical",0
"Military",45.6
"Municipal",32.7
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",37.2
"Police",54.6
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",45.6
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",16.9
"Transportation Business",0
"Unidentified Forces",30.4
"Women",0
