"TSectors","Intensity"
"Agricultural",0
"Business",19
"Christian",0
"Criminals",0
"Dissident",49.2
"Education",0
"Elections Ministry",0
"Exiles",0
"General Population",62.1
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",19
"Labor",0
"Legal",0
"Marines",0
"Media",0
"Military",7
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",9.5
"Nongovernmental Organizations",0
"Police",12.6
"Protestors",9
"Radicals",0
"Rebel",0
"Separatists",0
"Social",15.5
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",0
