"TSectors","Intensity"
"(National) Minor Party",39.3
"Air Force",0
"Army",0
"Business",0
"Center Right",0
"Centrist",0
"Criminals",80.9
"Dissident",79.2
"Education",77.9
"Executive",35.3
"General Population",256.9
"Government",89.9
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",50.9
"Labor",0
"Local",0
"Media",44.9
"Medical",0
"Military",222.3
"Muslim",43.9
"National Religious",53.5
"News",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",115.8
"Police",0
"Protestors",45.5
"Provincial",0
"Radicals",58.9
"Rebel",53.9
"Social",257.8
"Unidentified Forces",312.1
