"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",11.2
"Business",119.9
"Criminals",585.5
"Dissident",0
"Education",99.5
"General Population",3422.1
"Government",1314.8
"Government Major Party (In Government)",27.7
"Human Rights IGOs",99.4
"Human Rights NGOs",0
"Ideological",0
"Insurgents",0
"International Religious",81.8
"Kashmiri",2
"Labor",0
"Legislative",9.90000000000001
"Media",22.4
"Medical",36.4
"Military",38.6
"Muslim",10.5
"National Religious",0.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",20
"Opposition Major Party (Out Of Government)",597.3
"Parties",95.9
"Police",0
"Protestors",19.6
"Radicals",15
"Rebel",24.1
"Separatists",52
"Sikh",0
"Social",3086
"Unidentified Forces",93
