"TSectors","Intensity"
"Army",11.4
"Business",59.4
"Center Left",0
"Christian",66.4
"Criminals",79.4
"Dissident",55.4
"Education",6.2
"Elections Ministry",13.4
"Entertainment",0
"Far Right",8.5
"Food Ministry",0
"General Population",316
"Government",24.2
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",37
"Labor",41.4
"Lower House",20.4
"Medical",21.4
"Military",47
"Military Intelligence",8
"Muslim",0
"National Religious",0
"Parties",7.2
"Police",16.5
"Protestors",18
"Radicals",0
"Rebel",0
"Separatists",0
"Social",144.7
"State Owned Enterprises",10.4
"State-Owned Heavy Industrial",0
"Unidentified Forces",70.8
