"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",0
"Beja",0
"Business",8
"Criminals",18
"Dissident",126
"Education",8
"General Population",71.8
"Government",80.5
"Government Major Party (In Government)",8
"Health Ministry",0
"Human Rights IGOs",12.4
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",24.8
"International Religious",0
"Labor",1
"Local",0
"Media",17.4
"Military",17
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10
"Police",0
"Print News",0
"Protestors",0
"Provincial",4
"Rebel",8.2
"Refugees",5
"Social",45.2
"Unidentified Forces",8
"Women",0
