"TSectors","Intensity"
"(National) Minor Party",38
"Agricultural",20
"Business",25
"Criminals",3.6
"Defense",8.2
"Dissident",130.9
"Education",0
"Far Left",9
"Far Right",0
"General Population",81
"Government",14.8
"Human Rights IGOs",0
"Human Rights NGOs",13
"Ideological",37
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",0
"Local",10
"Marines",0
"Media",0
"Medical",0
"Military",45
"Municipal",0
"National Ethnic Minority",0
"National Religious",21
"Nongovernmental Organizations",0
"Parties",0
"Police",49
"Protestors",0
"Provincial",0
"Rebel",0
"Social",291.2
"South American Indigenous",0
"Unidentified Forces",73
