"TSectors","Intensity"
"(National) Minor Party",0
"Air Force",0
"Army",35.8
"Business",44.8
"Center Right",0
"Centrist",0
"Criminals",0
"Dissident",220.2
"Education",52.8
"Executive",0
"General Population",167.3
"Government",146.8
"Human Rights IGOs",0
"Human Rights NGOs",42.8
"Insurgents",0
"International Ethnic",105.8
"International Religious",47.8
"Labor",31.4
"Local",0
"Media",36.8
"Medical",44.8
"Military",44.8
"Muslim",91
"National Religious",0
"News",0
"Nongovernmental Organization (International)",28.8
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",0
"Provincial",0
"Radicals",45.3
"Rebel",0
"Social",346.8
"Unidentified Forces",73.8
