"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",14
"Business",59.6
"Communist",0
"Criminals",8
"Dissident",620
"Education",195
"Environment Ministry",0
"General Population",338.5
"Government",1660.6
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",12.5
"Legislative",34.5
"Media",0
"Medical",0
"Military",0
"Municipal",7.5
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",362.5
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",1415.4
"Transportation Business",0
"Unidentified Forces",0
"Women",0
