"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",0
"Dissident",25
"Education",0
"Elite",0
"Exiles",0
"General Population",0
"Government",22.3
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",13
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legislative",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Opposition Major Party (Out Of Government)",0
"Parties",13.6
"Police",0
"Protestors",14
"Radicals",0
"Rebel",0
"Social",26.5
"Unidentified Forces",11
