"TSectors","Intensity"
"(National) Major Party",97.8
"Agricultural",0
"Arab",0
"Beja",0
"Business",11.3
"Criminals",6.8
"Dissident",23.8
"Education",0
"General Population",455.4
"Government",726.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",0
"Labor",0
"Local",0
"Media",0
"Military",0
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",5.8
"Print News",0
"Protestors",11.8
"Provincial",4.7
"Rebel",399.5
"Refugees",11
"Social",23.8
"Unidentified Forces",95
"Women",0
