"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",32
"Dissident",290
"Education",0
"Executive Office",8.6
"General Population",0
"Government",99.4
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",150
"International Religious",0
"Kurd (Ethnic Group)",63
"Labor",0
"Legal",5
"Local",0
"Media",5
"Military",20
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",15
"Police",0
"Protestors",0
"Radicals",0
"Rebel",0
"Refugees",0
"Separatists",0
"Social",324
"Unidentified Forces",15
