"TSectors","Intensity"
"Agricultural",0
"Army",0
"Banned Parties",0
"Center Left",0
"Criminals",64.4
"Dissident",65.4
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",74.3
"Government",72.0999999999999
"Human Rights IGOs",4.4
"Human Rights NGOs",0
"Information",11.4
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",23.4
"Military",1.8
"Military Intelligence",16.4
"National",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",6.9
"Protestors",0
"Radicals",0
"Radio News",0
"Rebel",0
"Social",16.4
"State-Owned Science",10.4
"Sunni",0
"Unidentified Forces",0
