"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",8.3
"Business",0
"Communist",0
"Criminals",0
"Dissident",17.3
"Education",0
"Environment Ministry",11.3
"General Population",0
"Government",34.7
"Government Major Party (In Government)",8.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Labor",0
"Legislative",12.8
"Media",0
"Medical",0
"Military",6.3
"Municipal",0
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",22.8
"Protestors",5.3
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",0
"Transportation Business",0
"Unidentified Forces",0
"Women",0
