"TSectors","Intensity"
"Agriculture",105.4
"Business",142.4
"Catholic",0
"Criminals",118.8
"Dissident",118.6
"Education",105.3
"Exiles",0
"Food Ministry",0
"General Population",562.8
"Government",0
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",103.8
"Intelligence Ministry",0
"Jewish",0
"Labor",0
"Labor Ministry",0
"Media",103.4
"Medical",104.8
"Military",0
"Military Intelligence",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",113.2
"Police",171.5
"Protestors",0
"Provincial Party",96.8
"Radicals",0
"Rebel",0
"Refugees",0
"Social",534.3
"Unidentified Forces",99.4
