"TSectors","Intensity"
"Agricultural",0
"Army",6
"Banned Parties",0
"Center Left",0
"Criminals",27
"Dissident",31.4
"Education",0
"Exiles",0
"Far Left",0
"Fundamentalist",0
"General Population",316
"Government",119.5
"Human Rights IGOs",0
"Human Rights NGOs",16
"Information",0
"International Ethnic",0
"Kurd (Ethnic Group)",0
"Labor",0
"Labor NGOs",0
"Legal",0
"Media",0
"Military",173.2
"Military Intelligence",0
"National",0
"Nongovernmental Organization (International)",6
"Nongovernmental Organizations",0
"Police",24
"Protestors",23
"Radicals",0
"Radio News",0
"Rebel",0
"Social",167
"State-Owned Science",0
"Sunni",0
"Unidentified Forces",12
