"TSectors","Intensity"
"(National) Major Party",71.8
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",99
"Dissident",0
"Education",0
"Elite",0
"Exiles",0
"General Population",381.1
"Government",25
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",5
"Judicial",6.5
"Labor",0
"Legislative",3
"Media",0
"Medical",0
"Military",8
"Municipal",0
"Muslim",5
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",13
"Opposition Major Party (Out Of Government)",0
"Parties",0
"Police",71
"Protestors",49.5
"Radicals",0
"Rebel",0
"Social",28
"Unidentified Forces",18
