"TSectors","Intensity"
"(National) Major Party",0
"Agricultural",0
"Arab",7
"Beja",0
"Business",24.4
"Criminals",12.4
"Dissident",11.6
"Education",0
"General Population",102.6
"Government",30.9
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",0
"International Religious",25.4
"Labor",21.4
"Local",7.1
"Media",11.4
"Military",54.4
"National Ethnic",0
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",11.4
"Police",17.4
"Print News",0
"Protestors",0
"Provincial",0
"Rebel",47.4
"Refugees",12.4
"Social",130.4
"Unidentified Forces",0
"Women",0
