"TSectors","Intensity"
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",95.8
"Dissident",138.8
"Education",27.8
"Exiles",0
"Finance",0
"General Population",212.3
"Government",0
"Human Rights IGOs",0
"Human Rights NGOs",34.8
"Ideological",0
"International Ethnic",34.8
"International Religious",0
"Local",0
"Media",0
"Medical",30.3
"Municipal",0
"Muslim",0
"National Ethnic",0
"National Religious",0
"Nongovernmental Organization (International)",31
"Nongovernmental Organizations",32.3
"Police",31.2
"Protestors",0
"Provincial",30.8
"Radicals",0
"Rebel",0
"Separatists",0
"Social",48.5
"State Media",0
"Unidentified Forces",0
"Uyghur",0
