"TSectors","Intensity"
"Agriculture",0
"Business",0
"Catholic",0
"Criminals",66.3
"Dissident",47
"Education",12.2
"Exiles",0
"Food Ministry",0
"General Population",578.5
"Government",22.9
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",0
"Jewish",0
"Labor",45.6
"Labor Ministry",0
"Media",22.3
"Medical",28
"Military",42.6
"Military Intelligence",0
"Muslim",0
"National Religious",28.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",27.6
"Police",165.4
"Protestors",33.2
"Provincial Party",39.6
"Radicals",0
"Rebel",0
"Refugees",23.6
"Social",407.7
"Unidentified Forces",25.6
