"TSectors","Intensity"
"Agricultural",0
"Banned Parties",0
"Business",86
"Criminals",57
"Defense",0
"Dissident",113
"Education",41.8
"Elite",0
"Executive",0
"General Population",0
"Government",40.9
"Intelligence Ministry",0
"Interior",49
"International Religious",0
"Judicial",47
"Kurd (Ethnic Group)",38.2
"Labor",0
"Legal",0
"Legislative",12.8
"Local",0
"Media",70
"Medical",0
"Military",129.6
"Muslim",65
"National Religious",204.6
"Nongovernmental Organizations",0
"Parties",42
"Police",171.6
"Protestors",0
"Provincial",48
"Radicals",0
"Rebel",67
"Social",827.2
"Sunni",0
"Unidentified Forces",91.4
