"TSectors","Intensity"
"(National) Minor Party",0.2
"Army",0
"Catholic",0
"Criminals",89
"Dissident",12
"Education",13
"Executive Office",0
"General Population",0
"Government",52.2
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",26.6
"International Religious",0
"Kurd (Ethnic Group)",79
"Labor",0
"Legal",11
"Local",0
"Media",12
"Military",120
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",4
"Parties",0
"Police",25.7
"Protestors",0
"Radicals",0
"Rebel",33
"Refugees",0
"Separatists",0
"Social",372.7
"Unidentified Forces",0
