"TSectors","Intensity"
"Army",0
"Business",0
"Center Left",0
"Christian",240.1
"Criminals",605.9
"Dissident",0
"Education",0
"Elections Ministry",0
"Entertainment",0
"Far Right",0
"Food Ministry",0
"General Population",1607
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Insurgents",0
"International Religious",323.1
"Labor",234.5
"Lower House",0
"Medical",245.1
"Military",358.1
"Military Intelligence",254.9
"Muslim",0
"National Religious",249.5
"Parties",326
"Police",605
"Protestors",232.5
"Radicals",244.5
"Rebel",269.5
"Separatists",244.5
"Social",328.7
"State Owned Enterprises",239.5
"State-Owned Heavy Industrial",0
"Unidentified Forces",295.5
