"TSectors","Intensity"
"(National) Major Party",0
"Army",18
"Business",91.8
"Criminals",318.4
"Dissident",0
"Education",0
"Executive",112.5
"Fundamentalist",0
"General Population",1169
"Government",647.2
"Ideological",449.2
"Insurgents",0
"Intelligence Ministry",0
"International Religious",0
"Judicial",0
"Labor",46.4
"Legal",0
"Legislative",19
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"National Religious",27
"Nongovernmental Organizations",28
"Parties",7.6
"Police",394.7
"Protestors",31.2
"Provincial",86
"Radicals",0
"Rebel",176
"Social",55.5
"Sunni",0
"Unidentified Forces",338
