"TSectors","Intensity"
"(National) Minor Party",2
"Agricultural",0
"Business",0
"Criminals",16
"Defense",0
"Dissident",0
"Education",0
"Far Left",66
"Far Right",0
"General Population",124.2
"Government",50.8
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",104
"Insurgents",0
"International Ethnic",0
"Labor",0
"Legislative",24
"Local",0
"Marines",0
"Media",0
"Medical",0
"Military",40
"Municipal",0
"National Ethnic Minority",0
"National Religious",0
"Nongovernmental Organizations",0
"Parties",2.2
"Police",23
"Protestors",0
"Provincial",0
"Rebel",9
"Social",68.4
"South American Indigenous",0
"Unidentified Forces",14
