"TSectors","Intensity"
"(National) Major Party",1.8
"Agricultural",0
"Arab",0
"Beja",0
"Business",0
"Criminals",42.8
"Dissident",2.8
"Education",0
"General Population",131.8
"Government",10.3
"Government Major Party (In Government)",0
"Health Ministry",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"Intelligence Ministry",0
"International Ethnic",27.8
"International Religious",0
"Labor",16.8
"Local",0
"Media",0
"Military",25.8
"National Ethnic",34.8
"National Ethnic Minority",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",7.8
"Print News",0
"Protestors",0
"Provincial",11.5
"Rebel",2.9
"Refugees",0
"Social",14.2
"Unidentified Forces",9.8
"Women",0
