"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",51.8
"Catholic",50.6
"Communist",0
"Criminals",42.2
"Dissident",88.8
"Education",46.8
"Elite",33.8
"Ethnic NGOs",0
"General Population",0
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",33.8
"Media",0
"Medical",0
"Military",0
"National",0
"National Religious",53.8
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",57.4
"Protestors",48.8
"Radicals",0
"Rebel",0
"Social",161.5
"South American Indigenous",0
"Unidentified Forces",0
