"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",0
"Dissident",167.8
"Education",3.4
"Executive Office",0
"General Population",111.4
"Government",616.9
"Government Major Party (In Government)",0
"Human Rights IGOs",14.4
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",1.4
"International Religious",0
"Kurd (Ethnic Group)",20.4
"Labor",0
"Legal",10.8
"Local",0
"Media",2.4
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",0
"Police",0
"Protestors",75.6
"Radicals",0
"Rebel",1
"Refugees",0
"Separatists",0
"Social",444.7
"Unidentified Forces",0
