"TSectors","Intensity"
"(National) Minor Party",15.5
"Agricultural",0
"Berber-Kabyle",0
"Business",0
"Criminals",0
"Dissident",88
"Education",0
"Elite",0
"Ethnic NGOs",0
"Fundamentalist",0
"General Population",34.6
"Government",56
"Housing",6.2
"Human Rights IGOs",0
"Insurgents",0
"International Religious",0
"Judicial",0
"Labor",0
"Legal",0
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",29.5
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Police",229.5
"Protestors",173
"Provincial",0
"Radicals",19
"Rebel",0
"Separatists",0
"Social",158.5
"Unidentified Forces",19
