"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",4
"Dissident",14
"Education",0
"Elections Ministry",0
"General Population",7.4
"Government",55
"Human Rights IGOs",0
"Human Rights NGOs",63
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",0
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Oromo",0
"Parties",0
"Police",0
"Protestors",0
"Radicals",0
"Rebel",9
"Refugees",0
"Separatists",21
"Social",23
"State Media",0
"Unidentified Forces",9
