"TSectors","Intensity"
"Agricultural",0
"Business",28
"Catholic",0
"Criminals",33
"Dissident",23
"Education",0
"Entertainment",0
"Environment Ministry",0
"General Population",111.9
"Government",69.3
"Human Rights NGOs",0
"International Religious",0
"Justice",0
"Labor",0
"Legal",1
"Legislative",0
"Local",0
"Media",0
"Medical",0
"Military",0
"Municipal",0
"Muslim",0
"National Religious",0
"Nilotic",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",15
"Protestors",13
"Provincial",0
"Rebel",0
"Refugees",0
"Social",339
"Television Entertainment",0
"Unidentified Forces",5
"Upper House",0
