"TSectors","Intensity"
"(National) Minor Party",0
"Agricultural",0
"Business",11.7
"Communist",0
"Criminals",44.1
"Dissident",25.7
"Education",16.7
"Environment Ministry",0
"General Population",120.7
"Government",0
"Government Major Party (In Government)",13.7
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",13.7
"Insurgents",0
"Labor",20.7
"Legislative",1.5
"Media",10.7
"Medical",0
"Military",0
"Municipal",7.7
"Nationalist",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",33.2
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",0
"Refugees",0
"Regional Diplomatic IGOs",0
"Social",16.7
"Transportation Business",0
"Unidentified Forces",30.7
"Women",0
