"TSectors","Intensity"
"(National) Major Party",0
"Banned Parties",0
"Christian",0
"Criminals",0
"Dissident",39.8
"Education",0
"Elections Ministry",0
"General Population",0
"Government",1.3
"Human Rights IGOs",0
"Human Rights NGOs",0
"Ideological",0
"International Ethnic",0
"International Religious",0
"Legal",0
"Legislative",0
"Media",0
"Military",79.8
"Municipal",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",17.8
"Oromo",0
"Parties",29.4
"Police",0
"Protestors",16.8
"Radicals",0
"Rebel",0
"Refugees",45.8
"Separatists",0
"Social",40.8
"State Media",0
"Unidentified Forces",0
