"TSectors","Intensity"
"(National) Minor Party",12.7
"Air Force",0
"Army",11.7
"Business",58.1
"Center Right",0
"Centrist",9.7
"Criminals",0
"Dissident",49.8
"Education",70.3
"Executive",45.7
"General Population",263.1
"Government",119
"Human Rights IGOs",30.7
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",0
"International Religious",0
"Labor",23.3
"Local",0
"Media",33.1
"Medical",0
"Military",74.8
"Muslim",0
"National Religious",0
"News",0
"Nongovernmental Organization (International)",18.7
"Nongovernmental Organizations",12.7
"Parties",9.4
"Police",114.4
"Protestors",0
"Provincial",0
"Radicals",0
"Rebel",12.7
"Social",256.6
"Unidentified Forces",117.2
