"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",6
"Army Headquarters",0
"Business",11
"Catholic",0
"Communist",0
"Criminals",0
"Dissident",63.2
"Education",0
"Elite",4
"Ethnic NGOs",24
"General Population",0
"Government",28.1
"Government Major Party (In Government)",1
"Human Rights NGOs",0
"Intelligence Ministry",13
"Justice",52.4
"Legal",0
"Media",6
"Medical",0
"Military",0
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",2
"Police",20
"Protestors",0
"Radicals",0
"Rebel",0
"Social",243.2
"South American Indigenous",0
"Unidentified Forces",0
