"TSectors","Intensity"
"(National) Minor Party",0
"Army",37.4
"Catholic",0
"Criminals",41.4
"Dissident",103.4
"Education",0
"Executive Office",35
"General Population",576.4
"Government",437.7
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",0
"International Ethnic",387.8
"International Religious",21.4
"Kurd (Ethnic Group)",336.7
"Labor",0
"Legal",37.4
"Local",0
"Media",0
"Military",214.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",10.4
"Parties",32.6
"Police",32.4
"Protestors",7.4
"Radicals",0
"Rebel",60.4
"Refugees",0
"Separatists",11.4
"Social",16.4
"Unidentified Forces",34.6
