"TSectors","Intensity"
"(National) Major Party",136.9
"Agricultural",0
"Buddhist",0
"Business",0
"Criminals",135.7
"Dissident",166.6
"Education",113.2
"Elite",87.5
"Exiles",0
"General Population",485.2
"Government",0
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",0
"Insurgents",107.2
"International Religious",127.2
"Judicial",0
"Labor",0
"Legislative",86.2
"Media",87.2
"Medical",107.2
"Military",56.4
"Municipal",0
"Muslim",95.2
"National Religious",0
"Nongovernmental Organization (International)",137.3
"Nongovernmental Organizations",94.2
"Opposition Major Party (Out Of Government)",98.5
"Parties",13.8
"Police",290.4
"Protestors",187.2
"Radicals",88.2
"Rebel",0
"Social",355.8
"Unidentified Forces",95.8
