"TSectors","Intensity"
"Agricultural",48.3
"Business",20.5
"Christian",0
"Criminals",38.5
"Dissident",74.7
"Education",22.5
"Elections Ministry",0
"Exiles",0
"General Population",515.4
"Human Rights IGOs",0
"Human Rights NGOs",28.5
"Ideological",0
"Insurgents",0
"International Dissident",0
"International Insurgents",0
"International Religious",47
"Labor",0
"Legal",34.9
"Marines",0
"Media",26.5
"Military",0
"Municipal",0
"National Religious",20.5
"Nongovernmental Organization (International)",23.5
"Nongovernmental Organizations",0
"Police",0
"Protestors",0
"Radicals",29.5
"Rebel",14.5
"Separatists",0
"Social",44.1
"State Owned Enterprises",0
"State-Owned Transportation",0
"Sunni",0
"Unidentified Forces",45.5
