"TSectors","Intensity"
"Agricultural",0
"Air Force",0
"Army",0
"Army Headquarters",0
"Business",72.8
"Catholic",0
"Communist",0
"Criminals",51.8
"Dissident",41.8
"Education",36.8
"Elite",0
"Ethnic NGOs",0
"General Population",254.4
"Government",0
"Government Major Party (In Government)",0
"Human Rights NGOs",0
"Intelligence Ministry",0
"Justice",0
"Legal",43.8
"Media",0
"Medical",31.8
"Military",92.3
"National",0
"National Religious",0
"Navy",0
"Nongovernmental Organization (International)",0
"Organized Violent",0
"Police",38.8
"Protestors",49.8
"Radicals",0
"Rebel",40.8
"Social",22.5
"South American Indigenous",0
"Unidentified Forces",0
