"TSectors","Intensity"
"Agriculture",14.6
"Business",0
"Catholic",0
"Criminals",54.6
"Dissident",78.6
"Education",0
"Exiles",0
"Food Ministry",0
"General Population",429
"Government",15.2
"Heavy Industrial",0
"Human Rights IGOs",0
"Human Rights Ministry",0
"Human Rights NGOs",0
"Industrial",0
"Intelligence Ministry",15.6
"Jewish",0
"Labor",23.2
"Labor Ministry",0
"Media",14.1
"Medical",0
"Military",0.4
"Military Intelligence",0
"Muslim",0
"National Religious",20.6
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",12.2
"Police",103.9
"Protestors",17.6
"Provincial Party",12.6
"Radicals",0
"Rebel",0
"Refugees",0
"Social",362.5
"Unidentified Forces",0
