"TSectors","Intensity"
"Business",0
"Criminals",0
"Defense",0
"Dissident",80.4
"Education",0
"Elite",34.4
"Executive",1.6
"Executive Office",0
"General Population",125.7
"Government",379.9
"Human Rights IGOs",0
"Human Rights NGOs",13.4
"Insurgents",0
"Intelligence Ministry",31.4
"International Dissident",0
"International Radicals",0
"International Religious",0
"Labor",0
"Local",14.4
"Media",0
"Medical",0
"Military",77.6
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Police",13.4
"Protestors",0
"Provincial",0
"Radicals",14.4
"Rebel",0
"Separatists",13.4
"Shia",0
"Social",163.9
"Unidentified Forces",101.4
