"TSectors","Intensity"
"(National) Minor Party",0
"Army",0
"Catholic",0
"Criminals",58.5
"Dissident",191.6
"Education",31.1
"Executive Office",11.6
"General Population",141.2
"Government",652.1
"Government Major Party (In Government)",0
"Human Rights IGOs",0
"Human Rights NGOs",15.6
"Insurgents",0
"International Ethnic",348.8
"International Religious",33.6
"Kurd (Ethnic Group)",159.6
"Labor",0
"Legal",8.6
"Local",0
"Media",0.6
"Military",26.6
"Municipal",0
"Muslim",0
"National Religious",0
"Nongovernmental Organization (International)",0
"Nongovernmental Organizations",0
"Parties",20.1
"Police",0
"Protestors",54.1
"Radicals",0
"Rebel",171.6
"Refugees",0
"Separatists",0
"Social",458.4
"Unidentified Forces",25.6
